AIRFOIL_CODE,ATTACK_ANGLE,KJ_LIFT,STD_LIFT,MEAN_CAMBER_Y_VALS,THICKNESSES
28,-14,-1.806873,-1.751212, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-12,-1.552856,-1.5172, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-10,-1.296948,-1.275796, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-8,-1.03946,-1.028176, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-6,-0.780705,-0.775548, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-4,-0.520999,-0.51914, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,-2,-0.260658,-0.260204, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,0,0,0, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,2,0.260658,0.260204, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,4,0.520999,0.51914, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,6,0.780705,0.775548, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,8,1.03946,1.028176, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,10,1.296948,1.275796, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,12,1.552856,1.5172, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
28,14,1.806873,1.751212, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.10926  0.13388  0.14004  0.1354  0.12353  0.10648  0.085491  0.061206  0.03378  0.00294 ]
30,-14,-1.836746,-1.780176, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-12,-1.57853,-1.542293, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-10,-1.318391,-1.296896, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-8,-1.056645,-1.045181, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-6,-0.793612,-0.788374, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-4,-0.529613,-0.527726, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,-2,-0.264968,-0.264508, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,0,0,0, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,2,0.264968,0.264508, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,4,0.529613,0.527726, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,6,0.793612,0.788374, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,8,1.056645,1.045181, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,10,1.318391,1.296896, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,12,1.57853,1.542293, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
30,14,1.836746,1.780176, [ 0  0  0  0  0  0  0  0  0  0  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
1010,-14,-1.461834,-1.417438, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-12,-1.242272,-1.214293, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-10,-1.021196,-1.004996, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-8,-0.798875,-0.790566, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-6,-0.575582,-0.572047, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-4,-0.351587,-0.350505, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,-2,-0.127164,-0.127019, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,0,0.097414,0.097322, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,2,0.321873,0.321425, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,4,0.545941,0.544199, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,6,0.769343,0.764559, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,8,0.991808,0.98143, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,10,1.213064,1.193756, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,12,1.432842,1.400503, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1010,14,1.650875,1.600663, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
1012,-14,-1.496194,-1.450715, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-12,-1.271444,-1.242776, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-10,-1.045146,-1.02854, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-8,-0.817575,-0.809051, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-6,-0.589007,-0.585377, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-4,-0.359722,-0.358609, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,-2,-0.129998,-0.129852, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,0,0.099884,0.099781, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,2,0.329644,0.32917, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,4,0.559002,0.557198, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,6,0.78768,0.782754, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,8,1.015398,1.004739, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,10,1.241879,1.222071, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,12,1.466846,1.433693, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1012,14,1.690027,1.638571, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1014,-14,-1.527666,-1.481197, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-12,-1.298162,-1.268864, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-10,-1.067077,-1.050101, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-8,-0.834692,-0.825974, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-6,-0.60129,-0.597575, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-4,-0.367155,-0.366016, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,-2,-0.132573,-0.132426, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,0,0.10217,0.102057, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,2,0.336789,0.336291, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,4,0.570998,0.569135, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,6,0.804511,0.799454, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,8,1.037044,1.026126, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,10,1.268313,1.248047, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,12,1.498037,1.464136, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1014,14,1.725936,1.67334, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1016,-14,-1.557326,-1.509926, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-12,-1.32334,-1.293449, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-10,-1.087741,-1.070417, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-8,-0.850816,-0.841916, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-6,-0.612855,-0.609061, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-4,-0.374148,-0.372985, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,-2,-0.134985,-0.134838, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,0,0.104343,0.104219, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,2,0.343544,0.343022, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,4,0.582326,0.580407, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,6,0.820399,0.815217, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,8,1.057472,1.04631, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,10,1.293257,1.272558, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,12,1.527466,1.49286, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1016,14,1.759814,1.706142, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1018,-14,-1.585784,-1.537491, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-12,-1.347493,-1.317036, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-10,-1.107562,-1.089906, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-8,-0.86628,-0.857207, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-6,-0.623944,-0.620074, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-4,-0.380847,-0.379661, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,-2,-0.137286,-0.13714, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,0,0.106442,0.106307, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,2,0.350041,0.349495, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,4,0.593213,0.591239, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,6,0.835662,0.830361, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,8,1.077093,1.065696, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,10,1.317212,1.296097, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,12,1.555726,1.520442, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1018,14,1.792345,1.737639, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1020,-14,-1.613407,-1.564251, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-12,-1.370938,-1.339932, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-10,-1.126799,-1.108822, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-8,-0.881287,-0.872047, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-6,-0.634701,-0.630759, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-4,-0.387342,-0.386135, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,-2,-0.13951,-0.139367, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1020,0,0.108491,0.108344, [ 0.01  0.0099  0.0096  0.0091  0.0084  0.0075  0.0064  0.0051  0.0036  0.0019  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
